!13C to 13N bdecay
!From ../13c-13n_betadecay.dat compiled by GMP from Schwab et al. 2017
!Experimental data used from Zegers et al. 2008
!
!Log(rhoY)       Log(T)        mu        dQ           Vs           Log(beta-decay-rate)   nu-energy-loss    gamma-energy
!Log(g/cm^3)     Log(K)        erg       erg          erg          Log(1/s)               Log(erg/s)        Log(erg/s)
8.160000       9.150000     0.000000   0.039200     0.0126       -99.999000           -2.611349e+01         -100.00
8.160000       9.200000     0.000000   0.038300     0.0126       -99.999000           -2.417099e+01         -100.00
8.160000       9.250000     0.000000   0.037500     0.0126       -99.999000           -2.241099e+01         -100.00
8.160000       9.300000     0.000000   0.036600     0.0126       -99.999000           -2.081279e+01         -100.00
8.160000       9.350000     0.000000   0.035700     0.0126       -99.999000           -1.935839e+01         -100.00
8.160000       9.400000     0.000000   0.036400     0.0126       -99.999000           -1.802859e+01         -100.00
8.160000       9.450000     0.000000   0.035600     0.0126       -99.999000           -1.681459e+01         -100.00
8.160000       9.500000     0.000000   0.032700     0.0126       -99.999000           -1.570309e+01         -100.00
8.160000       9.550000     0.000000   0.031700     0.0126       -99.999000           -1.467719e+01         -100.00
8.160000       9.600000     0.000000   0.030600     0.0126       -99.999000           -1.372909e+01         -100.00
8.160000       9.650000     0.000000   0.029500     0.0126       -99.999000           -1.284959e+01         -100.00
8.180000       8.000000     0.000000   0.051300     0.0128       -99.999000           -1.057943e+02         -100.00
8.180000       8.050000     0.000000   0.051100     0.0128       -99.999000           -1.057943e+02         -100.00
8.180000       8.100000     0.000000   0.050800     0.0128       -99.999000           -1.057943e+02         -100.00
8.180000       8.150000     0.000000   0.050500     0.0128       -99.999000           -1.057943e+02         -100.00
8.180000       8.200000     0.000000   0.050200     0.0128       -99.999000           -1.057943e+02         -100.00
8.180000       8.250000     0.000000   0.049900     0.0128       -99.999000           -1.057943e+02         -100.00
8.180000       8.300000     0.000000   0.049600     0.0128       -99.999000           -1.057943e+02         -100.00
8.180000       8.350000     0.000000   0.049200     0.0128       -99.999000           -1.057943e+02         -100.00
8.180000       8.400000     0.000000   0.048800     0.0128       -99.999000           -1.027535e+02         -100.00
8.180000       8.450000     0.000000   0.048400     0.0128       -99.999000           -9.286079e+01         -100.00
8.180000       8.500000     0.000000   0.048000     0.0128       -99.999000           -8.402019e+01         -100.00
8.180000       8.550000     0.000000   0.047600     0.0128       -99.999000           -7.611719e+01         -100.00
8.180000       8.600000     0.000000   0.047100     0.0128       -99.999000           -6.904939e+01         -100.00
8.180000       8.650000     0.000000   0.046600     0.0128       -99.999000           -6.272599e+01         -100.00
8.180000       8.700000     0.000000   0.046000     0.0128       -99.999000           -5.706579e+01         -100.00
8.180000       8.750000     0.000000   0.045500     0.0128       -99.999000           -5.199629e+01         -100.00
8.180000       8.800000     0.000000   0.044900     0.0128       -99.999000           -4.745309e+01         -100.00
8.180000       8.850000     0.000000   0.044300     0.0128       -99.999000           -4.337859e+01         -100.00
8.180000       8.900000     0.000000   0.043600     0.0128       -99.999000           -3.972149e+01         -100.00
8.180000       8.950000     0.000000   0.042900     0.0128       -99.999000           -3.643609e+01         -100.00
8.180000       9.000000     0.000000   0.042200     0.0128       -99.999000           -3.348159e+01         -100.00
8.180000       9.050000     0.000000   0.041500     0.0128       -99.999000           -3.082149e+01         -100.00
8.180000       9.100000     0.000000   0.040700     0.0128       -99.999000           -2.842339e+01         -100.00
8.180000       9.150000     0.000000   0.039900     0.0128       -99.999000           -2.625829e+01         -100.00
8.180000       9.200000     0.000000   0.039000     0.0128       -99.999000           -2.430039e+01         -100.00
8.180000       9.250000     0.000000   0.038200     0.0128       -99.999000           -2.252649e+01         -100.00
8.180000       9.300000     0.000000   0.037300     0.0128       -99.999000           -2.091609e+01         -100.00
8.180000       9.350000     0.000000   0.036300     0.0128       -99.999000           -1.945079e+01         -100.00
8.180000       9.400000     0.000000   0.037000     0.0128       -99.999000           -1.811139e+01         -100.00
8.180000       9.450000     0.000000   0.036300     0.0128       -99.999000           -1.688879e+01         -100.00
8.180000       9.500000     0.000000   0.033400     0.0128       -99.999000           -1.576969e+01         -100.00
8.180000       9.550000     0.000000   0.032300     0.0128       -99.999000           -1.473709e+01         -100.00
8.180000       9.600000     0.000000   0.031200     0.0128       -99.999000           -1.378309e+01         -100.00
8.180000       9.650000     0.000000   0.030100     0.0128       -99.999000           -1.289829e+01         -100.00
8.200000       8.000000     0.000000   0.052100     0.0130       -99.999000           -1.057943e+02         -100.00
8.200000       8.050000     0.000000   0.051900     0.0130       -99.999000           -1.057943e+02         -100.00
8.200000       8.100000     0.000000   0.051600     0.0130       -99.999000           -1.057943e+02         -100.00
8.200000       8.150000     0.000000   0.051300     0.0130       -99.999000           -1.057943e+02         -100.00
8.200000       8.200000     0.000000   0.051000     0.0130       -99.999000           -1.057943e+02         -100.00
8.200000       8.250000     0.000000   0.050700     0.0130       -99.999000           -1.057943e+02         -100.00
8.200000       8.300000     0.000000   0.050400     0.0130       -99.999000           -1.057943e+02         -100.00
8.200000       8.350000     0.000000   0.050000     0.0130       -99.999000           -1.057943e+02         -100.00
8.200000       8.400000     0.000000   0.049600     0.0130       -99.999000           -1.035724e+02         -100.00
8.200000       8.450000     0.000000   0.049200     0.0130       -99.999000           -9.359089e+01         -100.00
8.200000       8.500000     0.000000   0.048800     0.0130       -99.999000           -8.467099e+01         -100.00
8.200000       8.550000     0.000000   0.048400     0.0130       -99.999000           -7.669729e+01         -100.00
8.200000       8.600000     0.000000   0.047900     0.0130       -99.999000           -6.956669e+01         -100.00
8.200000       8.650000     0.000000   0.047400     0.0130       -99.999000           -6.318719e+01         -100.00
8.200000       8.700000     0.000000   0.046800     0.0130       -99.999000           -5.747689e+01         -100.00
8.200000       8.750000     0.000000   0.046300     0.0130       -99.999000           -5.236289e+01         -100.00
8.200000       8.800000     0.000000   0.045700     0.0130       -99.999000           -4.777989e+01         -100.00
8.200000       8.850000     0.000000   0.045000     0.0130       -99.999000           -4.367009e+01         -100.00
8.200000       8.900000     0.000000   0.044400     0.0130       -99.999000           -3.998149e+01         -100.00
8.200000       8.950000     0.000000   0.043700     0.0130       -99.999000           -3.666799e+01         -100.00
8.200000       9.000000     0.000000   0.043000     0.0130       -99.999000           -3.368839e+01         -100.00
8.200000       9.050000     0.000000   0.042200     0.0130       -99.999000           -3.100609e+01         -100.00
8.200000       9.100000     0.000000   0.041400     0.0130       -99.999000           -2.858809e+01         -100.00
8.200000       9.150000     0.000000   0.040600     0.0130       -99.999000           -2.640539e+01         -100.00
8.200000       9.200000     0.000000   0.039800     0.0130       -99.999000           -2.443169e+01         -100.00
8.200000       9.250000     0.000000   0.038900     0.0130       -99.999000           -2.264389e+01         -100.00
8.200000       9.300000     0.000000   0.038000     0.0130       -99.999000           -2.102109e+01         -100.00
8.200000       9.350000     0.000000   0.037000     0.0130       -99.999000           -1.954469e+01         -100.00
8.200000       9.400000     0.000000   0.037700     0.0130       -99.999000           -1.819549e+01         -100.00
8.200000       9.450000     0.000000   0.036900     0.0130       -99.999000           -1.696409e+01         -100.00
8.200000       9.500000     0.000000   0.034000     0.0130       -99.999000           -1.583729e+01         -100.00
8.200000       9.550000     0.000000   0.033000     0.0130       -99.999000           -1.479789e+01         -100.00
8.200000       9.600000     0.000000   0.031900     0.0130       -99.999000           -1.383789e+01         -100.00
8.200000       9.650000     0.000000   0.030800     0.0130       -99.999000           -1.294779e+01         -100.00
8.220000       8.000000     0.000000   0.053000     0.0132       -99.999000           -1.057943e+02         -100.00
8.220000       8.050000     0.000000   0.052700     0.0132       -99.999000           -1.057943e+02         -100.00
8.220000       8.100000     0.000000   0.052400     0.0132       -99.999000           -1.057943e+02         -100.00
8.220000       8.150000     0.000000   0.052200     0.0132       -99.999000           -1.057943e+02         -100.00
8.220000       8.200000     0.000000   0.051900     0.0132       -99.999000           -1.057943e+02         -100.00
8.220000       8.250000     0.000000   0.051600     0.0132       -99.999000           -1.057943e+02         -100.00
8.220000       8.300000     0.000000   0.051200     0.0132       -99.999000           -1.057943e+02         -100.00
8.220000       8.350000     0.000000   0.050900     0.0132       -99.999000           -1.057943e+02         -100.00
8.220000       8.400000     0.000000   0.050500     0.0132       -99.999000           -1.044045e+02         -100.00
8.220000       8.450000     0.000000   0.050100     0.0132       -99.999000           -9.433259e+01         -100.00
8.220000       8.500000     0.000000   0.049600     0.0132       -99.999000           -8.533219e+01         -100.00
8.220000       8.550000     0.000000   0.049200     0.0132       -99.999000           -7.728679e+01         -100.00
8.220000       8.600000     0.000000   0.048700     0.0132       -99.999000           -7.009209e+01         -100.00
8.220000       8.650000     0.000000   0.048200     0.0132       -99.999000           -6.365559e+01         -100.00
