!13N to 13C e-capture
!From ../13n-13c_electroncapture.dat compiled by GMP from Schwab et al. 2017
!Experimental data used from Zegers et al. 2008
!
!Log(rhoY)       Log(T)        mu        dQ           Vs           Log(e-cap-rate)   nu-energy-loss       gamma-energy
!Log(g/cm^3)     Log(K)        erg       erg          erg          Log(1/s)          Log(erg/s)           Log(erg/s)
8.160000       8.600000     0.000000   -0.046300     0.0126       -0.313900            -5.525990e+00         -100.00
8.160000       8.650000     0.000000   -0.045800     0.0126       -0.313600            -5.525590e+00         -100.00
8.160000       8.700000     0.000000   -0.045300     0.0126       -0.313200            -5.525090e+00         -100.00
8.160000       8.750000     0.000000   -0.044700     0.0126       -0.312800            -5.524390e+00         -100.00
8.160000       8.800000     0.000000   -0.044100     0.0126       -0.312300            -5.523690e+00         -100.00
8.160000       8.850000     0.000000   -0.043500     0.0126       -0.311600            -5.522790e+00         -100.00
8.160000       8.900000     0.000000   -0.042900     0.0126       -0.310900            -5.521790e+00         -100.00
8.160000       8.950000     0.000000   -0.042200     0.0126       -0.309900            -5.520490e+00         -100.00
8.160000       9.000000     0.000000   -0.041500     0.0126       -0.308800            -5.518890e+00         -100.00
8.160000       9.050000     0.000000   -0.040700     0.0126       -0.307500            -5.516990e+00         -100.00
8.160000       9.100000     0.000000   -0.040000     0.0126       -0.305800            -5.514590e+00         -100.00
8.160000       9.150000     0.000000   -0.039200     0.0126       -0.303700            -5.511590e+00         -100.00
8.160000       9.200000     0.000000   -0.038300     0.0126       -0.301200            -5.507990e+00         -100.00
8.160000       9.250000     0.000000   -0.037500     0.0126       -0.298000            -5.503590e+00         -100.00
8.160000       9.300000     0.000000   -0.036600     0.0126       -0.294100            -5.497990e+00         -100.00
8.160000       9.350000     0.000000   -0.035700     0.0126       -0.289300            -5.491190e+00         -100.00
8.160000       9.400000     0.000000   -0.036400     0.0126       -0.283700            -5.483190e+00         -100.00
8.160000       9.450000     0.000000   -0.035600     0.0126       -0.276400            -5.472690e+00         -100.00
8.160000       9.500000     0.000000   -0.032700     0.0126       -0.266800            -5.459090e+00         -100.00
8.160000       9.550000     0.000000   -0.031700     0.0126       -0.255500            -5.442890e+00         -100.00
8.160000       9.600000     0.000000   -0.030600     0.0126       -0.241700            -5.423090e+00         -100.00
8.160000       9.650000     0.000000   -0.029500     0.0126       -0.224800            -5.398690e+00         -100.00
8.180000       8.000000     0.000000   -0.051300     0.0128       -0.288000            -5.497790e+00         -100.00
8.180000       8.050000     0.000000   -0.051100     0.0128       -0.287900            -5.497690e+00         -100.00
8.180000       8.100000     0.000000   -0.050800     0.0128       -0.287800            -5.497590e+00         -100.00
8.180000       8.150000     0.000000   -0.050500     0.0128       -0.287700            -5.497490e+00         -100.00
8.180000       8.200000     0.000000   -0.050200     0.0128       -0.287600            -5.497290e+00         -100.00
8.180000       8.250000     0.000000   -0.049900     0.0128       -0.287500            -5.497190e+00         -100.00
8.180000       8.300000     0.000000   -0.049600     0.0128       -0.287400            -5.496990e+00         -100.00
8.180000       8.350000     0.000000   -0.049200     0.0128       -0.287300            -5.496790e+00         -100.00
8.180000       8.400000     0.000000   -0.048800     0.0128       -0.287100            -5.496590e+00         -100.00
8.180000       8.450000     0.000000   -0.048400     0.0128       -0.287000            -5.496390e+00         -100.00
8.180000       8.500000     0.000000   -0.048000     0.0128       -0.286800            -5.496090e+00         -100.00
8.180000       8.550000     0.000000   -0.047600     0.0128       -0.286500            -5.495790e+00         -100.00
8.180000       8.600000     0.000000   -0.047100     0.0128       -0.286300            -5.495390e+00         -100.00
8.180000       8.650000     0.000000   -0.046600     0.0128       -0.285900            -5.494990e+00         -100.00
8.180000       8.700000     0.000000   -0.046000     0.0128       -0.285600            -5.494490e+00         -100.00
8.180000       8.750000     0.000000   -0.045500     0.0128       -0.285100            -5.493890e+00         -100.00
8.180000       8.800000     0.000000   -0.044900     0.0128       -0.284600            -5.493090e+00         -100.00
8.180000       8.850000     0.000000   -0.044300     0.0128       -0.284000            -5.492290e+00         -100.00
8.180000       8.900000     0.000000   -0.043600     0.0128       -0.283300            -5.491190e+00         -100.00
8.180000       8.950000     0.000000   -0.042900     0.0128       -0.282300            -5.489890e+00         -100.00
8.180000       9.000000     0.000000   -0.042200     0.0128       -0.281200            -5.488390e+00         -100.00
8.180000       9.050000     0.000000   -0.041500     0.0128       -0.279900            -5.486490e+00         -100.00
8.180000       9.100000     0.000000   -0.040700     0.0128       -0.278200            -5.484090e+00         -100.00
8.180000       9.150000     0.000000   -0.039900     0.0128       -0.276200            -5.481190e+00         -100.00
8.180000       9.200000     0.000000   -0.039000     0.0128       -0.273700            -5.477690e+00         -100.00
8.180000       9.250000     0.000000   -0.038200     0.0128       -0.270600            -5.473290e+00         -100.00
8.180000       9.300000     0.000000   -0.037300     0.0128       -0.266700            -5.467790e+00         -100.00
8.180000       9.350000     0.000000   -0.036300     0.0128       -0.262000            -5.461090e+00         -100.00
8.180000       9.400000     0.000000   -0.037000     0.0128       -0.256500            -5.453290e+00         -100.00
8.180000       9.450000     0.000000   -0.036300     0.0128       -0.249200            -5.442990e+00         -100.00
8.180000       9.500000     0.000000   -0.033400     0.0128       -0.239800            -5.429490e+00         -100.00
8.180000       9.550000     0.000000   -0.032300     0.0128       -0.228700            -5.413590e+00         -100.00
8.180000       9.600000     0.000000   -0.031200     0.0128       -0.215000            -5.394090e+00         -100.00
8.180000       9.650000     0.000000   -0.030100     0.0128       -0.198300            -5.370090e+00         -100.00
8.200000       8.000000     0.000000   -0.052100     0.0130       -0.260200            -5.467090e+00         -100.00
8.200000       8.050000     0.000000   -0.051900     0.0130       -0.260100            -5.466990e+00         -100.00
8.200000       8.100000     0.000000   -0.051600     0.0130       -0.260100            -5.466790e+00         -100.00
8.200000       8.150000     0.000000   -0.051300     0.0130       -0.260000            -5.466690e+00         -100.00
8.200000       8.200000     0.000000   -0.051000     0.0130       -0.259900            -5.466590e+00         -100.00
8.200000       8.250000     0.000000   -0.050700     0.0130       -0.259800            -5.466390e+00         -100.00
8.200000       8.300000     0.000000   -0.050400     0.0130       -0.259700            -5.466290e+00         -100.00
8.200000       8.350000     0.000000   -0.050000     0.0130       -0.259500            -5.466090e+00         -100.00
8.200000       8.400000     0.000000   -0.049600     0.0130       -0.259400            -5.465890e+00         -100.00
8.200000       8.450000     0.000000   -0.049200     0.0130       -0.259200            -5.465590e+00         -100.00
8.200000       8.500000     0.000000   -0.048800     0.0130       -0.259000            -5.465390e+00         -100.00
8.200000       8.550000     0.000000   -0.048400     0.0130       -0.258800            -5.465090e+00         -100.00
8.200000       8.600000     0.000000   -0.047900     0.0130       -0.258500            -5.464690e+00         -100.00
8.200000       8.650000     0.000000   -0.047400     0.0130       -0.258200            -5.464290e+00         -100.00
8.200000       8.700000     0.000000   -0.046800     0.0130       -0.257800            -5.463790e+00         -100.00
8.200000       8.750000     0.000000   -0.046300     0.0130       -0.257400            -5.463190e+00         -100.00
8.200000       8.800000     0.000000   -0.045700     0.0130       -0.256900            -5.462390e+00         -100.00
8.200000       8.850000     0.000000   -0.045000     0.0130       -0.256300            -5.461590e+00         -100.00
8.200000       8.900000     0.000000   -0.044400     0.0130       -0.255500            -5.460490e+00         -100.00
8.200000       8.950000     0.000000   -0.043700     0.0130       -0.254600            -5.459290e+00         -100.00
8.200000       9.000000     0.000000   -0.043000     0.0130       -0.253500            -5.457690e+00         -100.00
8.200000       9.050000     0.000000   -0.042200     0.0130       -0.252200            -5.455890e+00         -100.00
8.200000       9.100000     0.000000   -0.041400     0.0130       -0.250600            -5.453590e+00         -100.00
8.200000       9.150000     0.000000   -0.040600     0.0130       -0.248500            -5.450690e+00         -100.00
8.200000       9.200000     0.000000   -0.039800     0.0130       -0.246100            -5.447190e+00         -100.00
8.200000       9.250000     0.000000   -0.038900     0.0130       -0.243000            -5.442890e+00         -100.00
8.200000       9.300000     0.000000   -0.038000     0.0130       -0.239200            -5.437490e+00         -100.00
8.200000       9.350000     0.000000   -0.037000     0.0130       -0.234500            -5.430890e+00         -100.00
8.200000       9.400000     0.000000   -0.037700     0.0130       -0.229100            -5.423190e+00         -100.00
8.200000       9.450000     0.000000   -0.036900     0.0130       -0.222000            -5.413090e+00         -100.00
8.200000       9.500000     0.000000   -0.034000     0.0130       -0.212600            -5.399790e+00         -100.00
8.200000       9.550000     0.000000   -0.033000     0.0130       -0.201700            -5.384190e+00         -100.00
8.200000       9.600000     0.000000   -0.031900     0.0130       -0.188200            -5.364990e+00         -100.00
8.200000       9.650000     0.000000   -0.030800     0.0130       -0.171800            -5.341390e+00         -100.00
8.220000       8.000000     0.000000   -0.053000     0.0132       -0.232300            -5.436190e+00         -100.00
8.220000       8.050000     0.000000   -0.052700     0.0132       -0.232300            -5.436090e+00         -100.00
8.220000       8.100000     0.000000   -0.052400     0.0132       -0.232200            -5.435990e+00         -100.00
8.220000       8.150000     0.000000   -0.052200     0.0132       -0.232100            -5.435890e+00         -100.00
8.220000       8.200000     0.000000   -0.051900     0.0132       -0.232000            -5.435690e+00         -100.00
8.220000       8.250000     0.000000   -0.051600     0.0132       -0.231900            -5.435590e+00         -100.00
8.220000       8.300000     0.000000   -0.051200     0.0132       -0.231800            -5.435390e+00         -100.00
8.220000       8.350000     0.000000   -0.050900     0.0132       -0.231600            -5.435290e+00         -100.00
8.220000       8.400000     0.000000   -0.050500     0.0132       -0.231500            -5.434990e+00         -100.00
8.220000       8.450000     0.000000   -0.050100     0.0132       -0.231300            -5.434790e+00         -100.00
8.220000       8.500000     0.000000   -0.049600     0.0132       -0.231100            -5.434490e+00         -100.00
